,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor
208,208,1-комнатная квартира · 41 м² · 9/9 этаж,26000000,"Ауэзовский р-н, мкр Жетысу-1 14",1,41.0,9
209,209,2-комнатная квартира · 60 м² · 4/9 этаж,32500000,"Турксибский р-н, мкр Кайрат, Туркестан 115 — Кайрат",2,60.0,4
210,210,1-комнатная квартира · 45 м² · 5/13 этаж,23700000,"Алатауский р-н, мкр Нуркент, Мкр Нуркент (Алгабас-1) 75",1,45.0,5
211,211,3-комнатная квартира · 70 м² · 5/12 этаж,40800000,"Алатауский р-н, мкр Акбулак, Дарабоз",3,70.0,5
212,212,2-комнатная квартира · 51.2 м² · 3/12 этаж,40000000,"Ауэзовский р-н, Абая 55 — Абая Момышулы",2,51.2,3
213,213,2-комнатная квартира · 52 м² · 5/5 этаж,31000000,"Медеуский р-н, Халиуллина 172/3",2,52.0,5
214,214,3-комнатная квартира · 94 м² · 8/9 этаж,57500000,"Ауэзовский р-н, мкр Мамыр-4 314 — Шаляпина Саина",3,94.0,8
215,215,3-комнатная квартира · 74 м² · 1/5 этаж,47000000,"Ауэзовский р-н, мкр Мамыр-2",3,74.0,1
216,216,3-комнатная квартира · 131.36 м²,108503360,"Бостандыкский р-н, Лебедева 1/1",3,131.36,0
217,217,1-комнатная квартира · 50.3 м²,17605000,"Алатауский р-н, Момышулы, севернее ул. Монке би",1,50.3,0
218,218,1-комнатная квартира · 52 м² · 13/16 этаж,40500000,"Бостандыкский р-н, мкр Орбита-3, Торайгырова 19а",1,52.0,13
219,219,1-комнатная квартира · 38.9 м² · 13/13 этаж,30500000,"Жетысуский р-н, Есенова 160/3 — Есенова-Баянаульская",1,38.9,13
220,220,2-комнатная квартира · 56 м² · 12/14 этаж,35000000,"Алатауский р-н, мкр Акбулак, 1-я улица 53",2,56.0,12
221,221,2-комнатная квартира · 60.5 м² · 1/9 этаж,36000000,"Наурызбайский р-н, мкр Шугыла",2,60.5,1
222,222,2-комнатная квартира · 66.2 м² · 4/16 этаж,58000000,"Бостандыкский р-н, Аль-Фараби 53 — Маркова Весновка",2,66.2,4
223,223,3-комнатная квартира · 66 м² · 9/10 этаж,33000000,"Жетысуский р-н, Кульджинский тракт 153/51 — Бухтарминская",3,66.0,9
224,224,1-комнатная квартира · 44.71 м² · 6 этаж,29700000,"Ауэзовский р-н, Райымбека",1,44.71,0
225,225,1-комнатная квартира · 37.5 м² · 12/12 этаж,24500000,"Алатауский р-н, мкр Акбулак, Байтерекова 113",1,37.5,12
226,226,2-комнатная квартира · 49.8 м² · 5/5 этаж,33500000,"Турксибский р-н, Толегена Тажибаева 70 — Гёте - Алгабасская - Физули",2,49.8,5
227,227,3-комнатная квартира · 77 м² · 4/5 этаж,59000000,"Медеуский р-н, Жангельдина 1",3,77.0,4
228,228,1-комнатная квартира · 42 м² · 8/9 этаж,33500000,"Ауэзовский р-н, мкр №2 55 — проспект Правда угол ул. Домостроительная",1,42.0,8
229,229,4-комнатная квартира · 100 м² · 5/5 этаж,71000000,"Бостандыкский р-н, Сатпаева 56 — Айманова",4,100.0,5
230,230,4-комнатная квартира · 81.6 м² · 2/3 этаж,73000000,"Алмалинский р-н, Жибек Жолы — Шарипова",4,81.6,2
231,231,2-комнатная квартира · 62.2 м² · 8/9 этаж,38500000,"Алатауский р-н, мкр Аккент 29 — 181-мектеп қасында",2,62.2,8
232,232,2-комнатная квартира · 56 м² · 1/3 этаж,36000000,"Алатауский р-н, мкр Теректы 5",2,56.0,1
233,233,2-комнатная квартира · 52.98 м² · 1/12 этаж,35000000,"Алатауский р-н, Бауыржана Момышулы 10/25 — Монке би",2,52.98,1
234,234,2-комнатная квартира · 52.3 м² · 4/5 этаж,32000000,"Медеуский р-н, Халиуллина 196/1 — Халык арена",2,52.3,4
235,235,2-комнатная квартира · 48.5 м² · 4/7 этаж,32500000,"Наурызбайский р-н, Илтипат 49 — Абая яссауи",2,48.5,4
236,236,3-комнатная квартира · 110 м² · 6/16 этаж,90000000,"Ауэзовский р-н, мкр Сайран, Утеген батыра 11",3,110.0,6
237,237,2-комнатная квартира · 86 м² · 15/20 этаж,81500000,"Бостандыкский р-н, Гагарина",2,86.0,15
238,238,2-комнатная квартира · 48 м² · 12 этаж,26000000,"Ауэзовский р-н, мкр Сайран, Райымбек 348/1 — Ташкентская Петрова",2,48.0,0
239,239,3-комнатная квартира · 74 м² · 4/9 этаж,45000000,"Жетысуский р-н, Райымбека 241",3,74.0,4
240,240,3-комнатная квартира · 98.9 м² · 5/9 этаж,75000000,жібек жолы — цум,3,98.9,5
241,241,2-комнатная квартира · 44.5 м² · 1/5 этаж,25500000,"Алатауский р-н, Северноекольцо",2,44.5,1
242,242,3-комнатная квартира · 91 м² · 16/17 этаж,52999900,"Ауэзовский р-н, Навои 39 — Хороший торг реальному клиенту",3,91.0,16
243,243,3-комнатная квартира · 67 м² · 2/3 этаж,47000000,"Бостандыкский р-н, мкр Нурлытау (Энергетик), Мкрн. Нурлытау",3,67.0,2
244,244,3-комнатная квартира · 113.92 м²,182272000,"Медеуский р-н, Городская 3",3,113.92,0
245,245,1-комнатная квартира · 34.31 м²,34721720,"Алатауский р-н, Бауыржана Момышулы 11/14а",1,34.31,0
246,246,1-комнатная квартира · 65.9 м²,70513000,"Медеуский р-н, Оспанова 83/36",1,65.9,0
247,247,3-комнатная квартира · 96 м²,110400000,"Медеуский р-н, Сагадат Нурмагамбетов 71",3,96.0,0
248,248,3-комнатная квартира · 95 м² · 3/9 этаж,115000000,"Медеуский р-н, Абдулинных 54/6 — Толе Би",3,95.0,3
249,249,1-комнатная квартира · 41 м² · 5/5 этаж,24500000,"Жетысуский р-н, мкр Кулагер",1,41.0,5
250,250,2-комнатная квартира · 46 м² · 1/4 этаж,28500000,"Алмалинский р-н, Абылай хана — ул Райымбека (Вокзал-2)",2,46.0,1
251,251,1-комнатная квартира · 45.1 м² · 7/9 этаж,27500000,"Турксибский р-н, мкр Жас Канат",1,45.1,7
252,252,3-комнатная квартира · 65 м² · 1/3 этаж,60000000,"Бостандыкский р-н, мкр Мирас, Мкр Рахат, Култобе 12",3,65.0,1
253,253,1-комнатная квартира · 54 м² · 8/8 этаж,23000000,"Жетысуский р-н, мкр Айнабулак-2, Айнабұлақ-2",1,54.0,8
254,254,4-комнатная квартира · 167.02 м²,225477000,"Наурызбайский р-н, мкр Рахат, мкр. Рахат, ул. Култобе 1/2",4,167.02,0
255,255,2-комнатная квартира · 99 м²,126720000,"Медеуский р-н, Оспанова 83/36",2,99.0,0
256,256,2-комнатная квартира · 64.2 м²,26000000,вдоль Капчагайской трассы,2,64.2,0
257,257,2-комнатная квартира · 104.4 м²,78300000,"Ауэзовский р-н, Аскарова — Саина",2,104.4,0
258,258,3-комнатная квартира · 81.57 м²,97884000,"Алмалинский р-н, Ади Шарипова 100",3,81.57,0
259,259,3-комнатная квартира · 75.7 м² · 2/5 этаж,44000000,"Жетысуский р-н, проспект Рыскулова 58 — Район Рыскулова Белинского",3,75.7,2
260,260,2-комнатная квартира · 54 м² · 14/16 этаж,53000000,"Бостандыкский р-н, Утепова 31",2,54.0,14
261,261,1-комнатная квартира · 56 м² · 12/12 этаж,39500000,"Ауэзовский р-н, мкр Таугуль-1, Сулейменова 24а",1,56.0,12
262,262,2-комнатная квартира · 65.78 м² · 6/13 этаж,38000000,"Алмалинский р-н, Муратбаева — Макатаева",2,65.78,6
263,263,2-комнатная квартира · 104.4 м²,78300000,"Ауэзовский р-н, Аскарова — Саина",2,104.4,0
264,264,3-комнатная квартира · 81.57 м²,97884000,"Алмалинский р-н, Ади Шарипова 100",3,81.57,0
265,265,3-комнатная квартира · 75.7 м² · 2/5 этаж,44000000,"Жетысуский р-н, проспект Рыскулова 58 — Район Рыскулова Белинского",3,75.7,2
266,266,2-комнатная квартира · 54 м² · 14/16 этаж,53000000,"Бостандыкский р-н, Утепова 31",2,54.0,14
267,267,1-комнатная квартира · 56 м² · 12/12 этаж,39500000,"Ауэзовский р-н, мкр Таугуль-1, Сулейменова 24а",1,56.0,12
268,268,2-комнатная квартира · 65.78 м² · 6/13 этаж,38000000,"Алмалинский р-н, Муратбаева — Макатаева",2,65.78,6
269,269,2-комнатная квартира · 53.4 м² · 13/17 этаж,50000000,"Бостандыкский р-н, Жандосова 94А",2,53.4,13
270,270,3-комнатная квартира · 63 м² · 13/13 этаж,41500000,"Алмалинский р-н, Муратбаева 14/6",3,63.0,13
271,271,4-комнатная квартира · 211 м² · 3/4 этаж,168000000,"Медеуский р-н, М. Оспанова - Роскошная квартира в элитном районе — Достык",4,211.0,3
272,272,2-комнатная квартира · 52.3 м² · 3/5 этаж,50000000,"Бостандыкский р-н, Алматинская 38 — Район мкр Казахфильма",2,52.3,3
273,273,3-комнатная квартира · 65 м² · 1/5 этаж,62000000,"Медеуский р-н, Айтеке би",3,65.0,1
274,274,3-комнатная квартира · 132.83 м²,239094000,"Медеуский р-н, Городская 3",3,132.83,0
