Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
Отдельный дом · 3 комнаты · 68.8 м² · 5.9 сот.,8500000.0,Смородиновая 8 — Реченька,3,68.8,1,123546.51162790698,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 200 м² · 25 сот.,90000000.0,Акколь,5,200.0,1,450000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 183 м² · 8 сот.,39900000.0,"Енбекшинский р-н, мкр Специальная экономическая зона ""Оңтүстік"", Қаратөбе тас жолы 726",5,183.0,1,218032.7868852459,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 113 м² · 6 сот.,55000000.0,Бирлик 19Б,4,113.0,1,486725.66371681413,комфорт,низкий,большая
Отдельный дом · 7 комнат · 180 м² · 6 сот.,150000000.0,"Турксибский р-н, Гете 436 — Гаршина",7,180.0,1,833333.3333333334,элит,низкий,большая
Отдельный дом · 2 комнаты · 48 м² · 8.5 сот.,10000000.0,"Бәйтерек 316 — Поворот Анар кафе, 3 дом от трассы",2,48.0,1,208333.33333333334,комфорт,низкий,малая
Часть дома · 4 комнаты · 140 м² · 8 сот.,55000000.0,Ардагер 36,4,140.0,1,392857.14285714284,комфорт,низкий,большая
Отдельный дом · 12 комнат · 500 м² · 8 сот.,33000000.0,Желтоксан,12,500.0,1,66000.0,комфорт,низкий,большая
Часть дома · 2 комнаты · 35 м² · 1 сот.,6500000.0,"Турксибский р-н, мкр 13-й военный городок, Туркестанская 3 — Рв-90",2,35.0,1,185714.2857142857,комфорт,низкий,малая
Отдельный дом · 3 комнаты · 70 м² · 7.3 сот.,9000000.0,Родники 29,3,70.0,1,128571.42857142857,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 277 м² · 10 сот.,70000000.0,Сиреневая 9,5,277.0,1,252707.58122743684,комфорт,низкий,большая
Отдельный дом · 5 комнат · 300 м² · 14 сот.,139000000.0,7 микрорайон 58,5,300.0,1,463333.3333333333,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 4.7 сот.,51999995.0,"Наурызбайский р-н, мкр Таусамалы — Магазин Аскар",4,120.0,1,433333.2916666667,комфорт,низкий,большая
Отдельный дом · 5 комнат · 187.1 м² · 6 сот.,35000000.0,"мкр Рембаза, Гарышкер 7 — Обл. больница",5,187.1,1,187065.74024585783,комфорт,низкий,большая
Отдельный дом · 7 комнат · 350.9 м² · 10 сот.,210000000.0,М.Ауэзова 16 — Ауэзова Құрылысшы,7,350.9,1,598461.1000284982,элит,низкий,большая
Дача · 1 комната · 23 м² · 11.75 сот.,5800000.0,1 водоколонка — ПБС-1,1,23.0,1,252173.91304347827,комфорт,низкий,малая
Отдельный дом · 5 комнат · 250.5 м² · 7.4 сот.,85000000.0,Ш.Айманова 92,5,250.5,1,339321.35728542914,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 150 м² · 7 сот.,36000000.0,"Наурызбайский р-н, мкр Таусамалы, Станция Жазира 118",4,150.0,1,240000.0,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 76 м² · 8 сот.,26500000.0,Атшабарова 83 — Недалеко от магазина Береке,2,76.0,1,348684.2105263158,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 168 м² · 10 сот.,45000000.0,"мкр Кокарна, 11",5,168.0,1,267857.14285714284,комфорт,низкий,большая
Часть дома · 4 комнаты · 100 м² · 5 сот.,4000000.0,Бірлік 12/4,4,100.0,1,40000.0,комфорт,низкий,средняя
Отдельный дом · 9 комнат · 840 м² · 12 сот.,699000000.0,Раимбек батыра,9,840.0,1,832142.8571428572,элит,низкий,большая
Отдельный дом · 7 комнат · 250.4 м² · 8 сот.,53500000.0,"Каратауский р-н, мкр Асар-2 2835 — Нұржол/Тамшылы",7,250.4,1,213658.14696485622,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 130 м² · 12 сот.,36000000.0,Арай-шұғыла 21 — Остров,4,130.0,1,276923.07692307694,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 135 м² · 5 сот.,35900000.0,"Алатауский р-н, мкр Теректы, Мкр Теректы  улица Белкараган — За рынком Жибек жолы",4,135.0,1,265925.9259259259,комфорт,низкий,большая
Отдельный дом · 10 комнат · 173 м² · 8.6 сот.,51000000.0,"Жайык 2, улица 2 17 — Район Байтерек, село Жайык 2",10,173.0,1,294797.68786127167,комфорт,низкий,большая
Отдельный дом · 10 комнат · 380 м² · 9 сот.,180000000.0,Дулатова 28 — Павлова,10,380.0,1,473684.2105263158,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 150 м² · 4 сот.,49000000.0,Ынтымак 28/3,4,150.0,1,326666.6666666667,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 55.6 м² · 10 сот.,83500000.0,"Бостандыкский р-н, мкр Ерменсай, улица Вишневая 46",2,55.6,1,1501798.5611510791,элит,низкий,средняя
Отдельный дом · 4 комнаты · 113 м² · 20 сот.,40000000.0,Алатау 3 — Старая жд аптека,4,113.0,1,353982.30088495574,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 89.6 м² · 10 сот.,15000000.0,"мкр Жастар, Амангелды 14",4,89.6,1,167410.7142857143,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 76.86 м² · 10 сот.,10000000.0,"Ульбинский, Бажова 452",3,76.86,1,130106.68748373666,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 147 м² · 10 сот.,37000000.0,"жилой массив Заречный-3, Заречный 3 1007",4,147.0,1,251700.68027210885,комфорт,низкий,большая
Отдельный дом · 8 комнат · 450 м² · 10 сот.,130000000.0,"мкр Жилгородок, Еділ 1",8,450.0,1,288888.8888888889,комфорт,низкий,большая
Отдельный дом · 5 комнат · 250 м² · 10 сот.,73000000.0,"Абая 15 — Больница, Школа, остановка ,Цон, садик",5,250.0,1,292000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 450 м² · 10 сот.,383000000.0,"Бостандыкский р-н, мкр Нурлытау (Энергетик), Газиза Жубанова 39",5,450.0,1,851111.1111111111,элит,низкий,большая
Отдельный дом · 3 комнаты · 100 м² · 6.5 сот.,23000000.0,Акиык 14 — Кирова базар,3,100.0,1,230000.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 110 м² · 4 сот.,50000000.0,"Наурызбайский р-н, мкр Акжар 128б — Бекешева",5,110.0,1,454545.45454545453,комфорт,низкий,большая
Отдельный дом · 6 комнат · 420 м² · 14 сот.,420000000.0,"Нура р-н, Акын Сара 5",6,420.0,1,1000000.0,элит,низкий,большая
Отдельный дом · 5 комнат · 175 м² · 6 сот.,50000000.0,4 линия 42 — Первомайский рай,5,175.0,1,285714.28571428574,комфорт,низкий,большая
Отдельный дом · 8 комнат · 300 м² · 6 сот.,90000000.0,"Алатауский р-н, мкр Теректы, Қоңырөлең к. 15",8,300.0,1,300000.0,комфорт,низкий,большая
Часть дома · 4 комнаты · 70 м² · 3 сот.,21999999.0,С.Шакирова 164,4,70.0,1,314285.7,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 240 м² · 8 сот.,38000000.0,Көктем 47 — Көктем көшесы,6,240.0,1,158333.33333333334,комфорт,низкий,большая
Отдельный дом · 8 комнат · 328 м² · 6 сот.,30000000.0,улица демьян бедного — Пер демьян бедного,8,328.0,1,91463.41463414633,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 7 сот.,90000000.0,"Алатауский р-н, мкр Алгабас 17 — улица Фариза Онгарсынова",4,120.0,1,750000.0,элит,низкий,большая
Часть дома · 3 комнаты · 83 м² · 7.6 сот.,18000000.0,Геологическая,3,83.0,1,216867.46987951806,комфорт,низкий,средняя
Отдельный дом · 2 комнаты · 40 м² · 8 сот.,15000000.0,Сиреневая 48,2,40.0,1,375000.0,комфорт,низкий,малая
Отдельный дом · 6 комнат · 350 м² · 10 сот.,65000000.0,Кажымукана 23 — Школа Дара,6,350.0,1,185714.2857142857,комфорт,низкий,большая
Отдельный дом · 5 комнат · 180 м² · 10 сот.,35000000.0,"мкр Мирас, Астана 57 — Наурыз",5,180.0,1,194444.44444444444,комфорт,низкий,большая
Отдельный дом · 5 комнат · 113 м² · 56 сот.,21000000.0,"Ахмирово, Гутова 12 — Ахмирово",5,113.0,1,185840.70796460178,комфорт,низкий,большая
Отдельный дом · 5 комнат · 222 м² · 5.5 сот.,59000000.0,"Медеуский р-н, мкр Каменское плато 1",5,222.0,1,265765.76576576574,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 75.9 м² · 8.2 сот.,20000000.0,Дорожная 22,3,75.9,1,263504.61133069824,комфорт,низкий,средняя
Дача · 2 комнаты · 70 м² · 12 сот.,5000000.0,"Ахмирово, Ахмирово,Металлур 5 546 — Ново-Ахмирова,конечная остановка 54,53 автобусов",2,70.0,1,71428.57142857143,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 79 м² · 47.8 сот.,45000000.0,Королева 41 — Пересечение ул 50лет октября и Сандригайло,3,79.0,1,569620.2531645569,элит,низкий,средняя
Отдельный дом · 5 комнат · 585 м² · 8 сот.,55000000.0,"Алматы р-н, Серикпаева 11",5,585.0,1,94017.09401709402,комфорт,низкий,большая
Отдельный дом · 5 комнат · 170 м² · 10 сот.,53000000.0,Акжайык 20а,5,170.0,1,311764.70588235295,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 120 сот.,30000000.0,"Уалиханова 29/А — Трассы Алматы—Семей, школа 3",4,120.0,1,250000.0,комфорт,низкий,большая
Отдельный дом · 12 комнат · 200 м² · 200 сот.,37000000.0,Дихан баба. ул. Жамбыл 11,12,200.0,1,185000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 89 м² · 6 сот.,29000000.0,"Абайский р-н, Мориса-Тореза 9",5,89.0,1,325842.69662921346,комфорт,низкий,средняя
Дача · 3 комнаты · 70 м² · 7.5 сот.,27500000.0,"Наурызбайский р-н, мкр Тастыбулак, Аксайский Медик 101",3,70.0,1,392857.14285714284,комфорт,низкий,средняя
Отдельный дом · 8 комнат · 300 м² · 12 сот.,60000000.0,"Село Кызылкайрат, Абая 140",8,300.0,1,200000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 156 м² · 5.5 сот.,19500000.0,Дарабоз ана 000 — Папилон зона отдыха,5,156.0,1,125000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 70 м² · 8 сот.,38000000.0,Мажит 34,4,70.0,1,542857.1428571428,элит,низкий,средняя
Отдельный дом · 5 комнат · 200 м² · 10 сот.,18900000.0,"СК Акжар-Плюс, Акжар плюс 289",5,200.0,1,94500.0,комфорт,низкий,большая
Отдельный дом · 6 комнат · 280 м² · 7 сот.,199500000.0,"Бостандыкский р-н, мкр Архат",6,280.0,1,712500.0,элит,низкий,большая
Отдельный дом · 5 комнат · 160 м² · 8 сот.,55000000.0,Байтурсынова 386,5,160.0,1,343750.0,комфорт,низкий,большая
Отдельный дом · 7 комнат · 300 м² · 20 сот.,84000000.0,О. Жарылкапов 126 — Самал м/ауданындағы МИГ эаправканың түбiнде,7,300.0,1,280000.0,комфорт,низкий,большая
Часть дома · 6 комнат · 140 м² · 7.5 сот.,39000000.0,"Абайский р-н, мкр Нуршуак, Коккемер 82",6,140.0,1,278571.4285714286,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 105 м² · 12 сот.,14000000.0,Темирязева 19,4,105.0,1,133333.33333333334,комфорт,низкий,большая
Отдельный дом · 7 комнат · 450 м² · 5.6 сот.,80000000.0,"Туран р-н, Алпысбаева 64 — Калдаякова",7,450.0,1,177777.77777777778,комфорт,низкий,большая
Отдельный дом · 7 комнат · 350 м² · 20 сот.,55000000.0,4 квартл 16-6,7,350.0,1,157142.85714285713,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 98 м² · 8 сот.,16500000.0,Миллера 35/1,4,98.0,1,168367.3469387755,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 130 м² · 10 сот.,33000000.0,Желтоксан 58,5,130.0,1,253846.15384615384,комфорт,низкий,большая
Отдельный дом · 8 комнат · 300 м² · 10 сот.,100000000.0,"Енбекшинский р-н, Киикоты",8,300.0,1,333333.3333333333,комфорт,низкий,большая
Часть дома · 4 комнаты · 124.3 м² · 5 сот.,24000000.0,"жилой массив Юго-Запад-1, Жетем Би 2",4,124.3,1,193081.2550281577,комфорт,низкий,большая
Отдельный дом · 7 комнат · 187.4 м² · 25 сот.,55000000.0,Қаратау(Оша) 46,7,187.4,1,293489.86125933833,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 65.3 м² · 7 сот.,17200000.0,"Айтике Би 12/2 — Переезд, за рестораном Керемет",4,65.3,1,263399.69372128637,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 170 м² · 8 сот.,83000000.0,"Абайский р-н, мкр Ынтымак , Мкр Ынтымак 2, Жаңа қоғам 11 — Темирши аулие, “Gold aluminium” завод",6,170.0,1,488235.29411764705,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 135 м² · 5 сот.,26500000.0,Кульжановых 109,4,135.0,1,196296.2962962963,комфорт,низкий,большая
Отдельный дом · 5 комнат · 161 м² · 4 сот.,32000000.0,Жаяу муса 6/1,5,161.0,1,198757.76397515528,комфорт,низкий,большая
Отдельный дом · 6 комнат · 240 м² · 3 сот.,72000000.0,Кенесары — Магазин Катерина,6,240.0,1,300000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 5.5 сот.,32000000.0,Абилкасым 2547,4,120.0,1,266666.6666666667,комфорт,низкий,большая
Дача · 6 комнат · 170 м² · 8 сот.,77000000.0,Центральная — База отдыха Малибу,6,170.0,1,452941.17647058825,комфорт,низкий,большая
Отдельный дом · 5 комнат · 170 м² · 2540 сот.,14000000.0,Қараған босаға 258 — Жұлдыз ш/а,5,170.0,1,82352.94117647059,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 100 м² · 12 сот.,12000000.0,"Достык, Центральная — Достык РТС",3,100.0,1,120000.0,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 360 м² · 6 сот.,170000000.0,"Абайский р-н, 3-й микрорайон, Дегтярева 41 — Казиева Астраханцева",6,360.0,1,472222.22222222225,комфорт,низкий,большая
Отдельный дом · 5 комнат · 300 м² · 6 сот.,80000000.0,"Енбекшинский р-н, Гани Иляева 257 — Сайрамская",5,300.0,1,266666.6666666667,комфорт,низкий,большая
Отдельный дом · 5 комнат · 150 м² · 4.5 сот.,60000000.0,Капана мусина — К.мусина и штыбы,5,150.0,1,400000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 150 м² · 5 сот.,35000000.0,13 переулок Абишева 7,4,150.0,1,233333.33333333334,комфорт,низкий,большая
Отдельный дом · 7 комнат · 300 м² · 8.25 сот.,135000000.0,"Алатауский р-н, Балпык би 5",7,300.0,1,450000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 100 м² · 10 сот.,26000000.0,Жана 6,4,100.0,1,260000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 90 м² · 10 сот.,25000000.0,"М-н Шанырак 55 — Нового моста, за линии",4,90.0,1,277777.77777777775,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 170 м² · 8 сот.,56000000.0,"Сазда-1, Устаз 87",4,170.0,1,329411.76470588235,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 6 сот.,75000000.0,Наурызбай батыр 75,4,120.0,1,625000.0,элит,низкий,большая
Отдельный дом · 4 комнаты · 112 м² · 7.4 сот.,115000000.0,"Медеуский р-н, мкр Каменское плато 176",4,112.0,1,1026785.7142857143,элит,низкий,большая
Отдельный дом · 4 комнаты · 112 м² · 7.4 сот.,115000000.0,"Медеуский р-н, мкр Каменское плато 176",4,112.0,1,1026785.7142857143,элит,низкий,большая
Дача · 1 комната · 10 м² · 8 сот.,3100000.0,СО Текстильщик,1,10.0,1,310000.0,комфорт,низкий,малая
Отдельный дом · 5 комнат · 100 м² · 6 сот.,58000000.0,"Медеуский р-н, мкр Каменское плато, Байконурская — Олимпийская",5,100.0,1,580000.0,элит,низкий,средняя
Отдельный дом · 5 комнат · 55 м² · 16.5 сот.,35000000.0,Абылай хана,5,55.0,1,636363.6363636364,элит,низкий,средняя
Отдельный дом · 4 комнаты · 60 м² · 3.5 сот.,40000000.0,"Жетысуский р-н, Уссурийская — Дарвина",4,60.0,1,666666.6666666666,элит,низкий,средняя
Отдельный дом · 4 комнаты · 171 м² · 6 сот.,39600000.0,Куат 880,4,171.0,1,231578.94736842104,комфорт,низкий,большая
Отдельный дом · 5 комнат · 87.5 м² · 10 сот.,25000000.0,Ынтымак 23,5,87.5,1,285714.28571428574,комфорт,низкий,средняя
Отдельный дом · 8 комнат · 250 м² · 6 сот.,47000000.0,Арай талап 58,8,250.0,1,188000.0,комфорт,низкий,большая
Отдельный дом · 7 комнат · 280 м² · 11 сот.,55000000.0,"мкр Лесхоз, Есенгожина 3",7,280.0,1,196428.57142857142,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 52 м² · 6 сот.,15000000.0,Тауелсиздик 2 — Жданова пересечение Панфилова,2,52.0,1,288461.53846153844,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 165 м² · 6 сот.,55000000.0,8көше 17 — Исахметова + Абая,5,165.0,1,333333.3333333333,комфорт,низкий,большая
Отдельный дом · 8 комнат · 300 м² · 16 сот.,76000000.0,"Абайский р-н, М-н Турлан, ул. Алмазная 7 — Инкардария - Алмазная",8,300.0,1,253333.33333333334,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 96 м² · 16.4 сот.,45000000.0,"Турксибский р-н, мкр Альмерек, Алматинская 198",4,96.0,1,468750.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 405 м² · 15 сот.,360000000.0,"Наурызбайский р-н, Арман — Абая Ашимова",5,405.0,1,888888.8888888889,элит,низкий,большая
Отдельный дом · 2 комнаты · 70 м² · 10 сот.,12000000.0,"мкр Коктем, 19 - я",2,70.0,1,171428.57142857142,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 100 м² · 15 сот.,11000000.0,"Ахмирово, Сейфуллина 71 — Сейфуллина 71",5,100.0,1,110000.0,комфорт,низкий,средняя
Часть дома · 3 комнаты · 58.2 м² · 37.2 сот.,10000000.0,Съянова 10 б,3,58.2,1,171821.3058419244,комфорт,низкий,средняя
Отдельный дом · 8 комнат · 450 м² · 6 сот.,65000000.0,21-й мкр 36/86,8,450.0,1,144444.44444444444,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 350 м² · 12 сот.,35000000.0,Аль-Фараби 17 — Канец Пушкина Напротив петнацотго микрорайона,4,350.0,1,100000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 154 м² · 10 сот.,40000000.0,Туран — Пересечение Абая,4,154.0,1,259740.25974025973,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 112 м² · 10 сот.,18300000.0,"мкр 41-й разъезд, Ул.Кобланды батыра 30 — Кобланды батыра",4,112.0,1,163392.85714285713,комфорт,низкий,большая
Отдельный дом · 7 комнат · 360 м² · 11 сот.,290000000.0,"Бостандыкский р-н, мкр Нур Алатау",7,360.0,1,805555.5555555555,элит,низкий,большая
Отдельный дом · 4 комнаты · 108 м² · 8 сот.,33000000.0,Коныролен 45 — УМР-2,4,108.0,1,305555.55555555556,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 120 м² · 4 сот.,46000000.0,Темирбаева 71,3,120.0,1,383333.3333333333,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 50 м² · 6 сот.,14000000.0,Астана 25 — Пересечения с улицей аль-фараби,2,50.0,1,280000.0,комфорт,низкий,малая
Отдельный дом · 4 комнаты · 100 м² · 4.5 сот.,12500000.0,Сапара болысбаева 151,4,100.0,1,125000.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 182 м² · 8 сот.,47500000.0,"Абайский р-н, мкр Северо-Запад, Мкрн.Нуршуак 115 — ул. Аль-Фараби и Алматинская трасса",5,182.0,1,260989.010989011,комфорт,низкий,большая
Отдельный дом · 5 комнат · 118.7 м² · 5 сот.,55000000.0,Сарыарка 18 а,5,118.7,1,463352.99073294015,комфорт,низкий,большая
Отдельный дом · 6 комнат · 170 м² · 14 сот.,29500000.0,"Енбекшинский р-н, Айкол 1/1",6,170.0,1,173529.41176470587,комфорт,низкий,большая
Отдельный дом · 5 комнат · 235 м² · 8 сот.,57000000.0,"Енбекшинский р-н, Жибек жолы 2324 — Пахтакор",5,235.0,1,242553.1914893617,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 130 м² · 10 сот.,21000000.0,Нур 15 — Школа кумжота,4,130.0,1,161538.46153846153,комфорт,низкий,большая
Отдельный дом · 8 комнат · 370 м² · 12 сот.,75000000.0,"мкр Лесхоз, Жас Даурен 9",8,370.0,1,202702.7027027027,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 5.5 сот.,75000000.0,"Казыбек би р-н, мкр Михайловка , Анжерская 47/4 — Карагандинский экономический университет",5,200.0,1,375000.0,комфорт,низкий,большая
Дача · 3 комнаты · 105 м² · 7.4 сот.,16000000.0,ПМК 29 ул. Садовая 127,3,105.0,1,152380.95238095237,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 150 м² · 12 сот.,125000000.0,"4-й микрорайон, 2 Совхозная 7 А — КСК,",3,150.0,1,833333.3333333334,элит,низкий,большая
Отдельный дом · 5 комнат · 175 м² · 6 сот.,35000000.0,"мкр Мирас, Карынбаева 32",5,175.0,1,200000.0,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 80 м² · 15 сот.,30000000.0,"Qonaq Rezord, рядом 11 Абай,11",3,80.0,1,375000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 120 м² · 5 сот.,17000000.0,"Наурызбайский р-н, Кемертоган",4,120.0,1,141666.66666666666,комфорт,низкий,большая
Отдельный дом · 6 комнат · 275 м² · 10 сот.,215000000.0,"Наурызбайский р-н, мкр Шугыла, Коттеджный городок Достык — Сабденова-Ашимова",6,275.0,1,781818.1818181818,элит,низкий,большая
Отдельный дом · 4 комнаты · 100 м² · 100 сот.,1500000.0,Сибинский 46,4,100.0,1,15000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 110 м² · 5 сот.,20000000.0,Суырлы 50,4,110.0,1,181818.18181818182,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 89.6 м² · 25 сот.,9000000.0,Восточная 11,3,89.6,1,100446.42857142858,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 100 м² · 10 сот.,26000000.0,Жана 6 — Шанхай,4,100.0,1,260000.0,комфорт,низкий,средняя
Отдельный дом · 8 комнат · 280 м² · 7 сот.,60000000.0,"Казыбек би р-н, мкр Юго-Восток, Гончарная 69 — Район Жаровни и 16 магазина",8,280.0,1,214285.7142857143,комфорт,низкий,большая
Часть дома · 4 комнаты · 106 м² · 13.3 сот.,15000000.0,Тимирязева 1 1,4,106.0,1,141509.43396226416,комфорт,низкий,большая
Отдельный дом · 6 комнат · 250 м² · 10 сот.,48500000.0,"жилой массив Ясное, Кумсай 17",6,250.0,1,194000.0,комфорт,низкий,большая
Отдельный дом · 6 комнат · 216 м² · 8 сот.,38000000.0,"Абайский р-н, мкр Самал-3 Ерназаров 81 — 6 поликлиника, 136 школа,садик Самал-3, остоновка Шымкала, 87школа, 55садик",6,216.0,1,175925.92592592593,комфорт,низкий,большая
Отдельный дом · 5 комнат · 1240 м² · 30 сот.,1860000000.0,"Наурызбайский р-н, мкр Каргалы, Байкенова 43Б — ЖК ""Байкен""",5,1240.0,1,1500000.0,элит,низкий,большая
Часть дома · 5 комнат · 130 м² · 6 сот.,35000000.0,К. Азербаева 57,5,130.0,1,269230.76923076925,комфорт,низкий,большая
Отдельный дом · 6 комнат · 462 м² · 10 сот.,87000000.0,Тоныкок,6,462.0,1,188311.6883116883,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 10 сот.,50000000.0,Атажурт 2/8,5,200.0,1,250000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 65 м² · 40 сот.,8000000.0,Балпык би 3 — По трассе в Текели,4,65.0,1,123076.92307692308,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 175 м² · 8 сот.,39000000.0,"Абайский р-н, мкр Ынтымак , Есік 27",6,175.0,1,222857.14285714287,комфорт,низкий,большая
Отдельный дом · 5 комнат · 150 м² · 6 сот.,80000000.0,"Наурызбайский р-н, мкр Таусамалы, Тельжан шонанулы 76 — Жандосова",5,150.0,1,533333.3333333334,элит,низкий,большая
Отдельный дом · 5 комнат · 220 м² · 9 сот.,11000000.0,"мкр Жулдыз-2, Ул Жамал Карши 23 23",5,220.0,1,50000.0,комфорт,низкий,большая
Отдельный дом · 7 комнат · 600 м² · 9 сот.,230000000.0,Кекилбаева — Центр,7,600.0,1,383333.3333333333,комфорт,низкий,большая
Отдельный дом · 5 комнат · 150 м² · 5 сот.,56000000.0,ул. Акмола,5,150.0,1,373333.3333333333,комфорт,низкий,большая
Отдельный дом · 5 комнат · 93.8 м² · 9 сот.,60000000.0,Переулок Тенистый 4,5,93.8,1,639658.8486140725,элит,низкий,средняя
Часть дома · 3 комнаты · 500 м² · 8 сот.,4000000.0,Тәуелсіздік 14,3,500.0,1,8000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 140 м² · 10 сот.,24000000.0,Пащенко 80,5,140.0,1,171428.57142857142,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 140 м² · 6 сот.,27500000.0,"мкр Балауса, Тажибай Буданова 134 Б — Возле Ракуши, до Авангарда 10 минут",4,140.0,1,196428.57142857142,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 72.4 м² · 12 сот.,15000000.0,Ст.Луговой Желтоксан 55 — Дом с навесом,4,72.4,1,207182.32044198894,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 170 м² · 8 сот.,60000000.0,Леси украинки 2,6,170.0,1,352941.17647058825,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 25 м² · 15 сот.,25000000.0,Школьная 46,2,25.0,1,1000000.0,элит,низкий,малая
Отдельный дом · 3 комнаты · 60 м² · 4 сот.,15500000.0,Ленинградская 31/13 — Возле Кинэу,3,60.0,1,258333.33333333334,комфорт,низкий,средняя
Отдельный дом · 7 комнат · 200 м² · 4 сот.,85000000.0,"Алатауский р-н, мкр Улжан-2, Байсеитова 44/1 — Бертайқызы/Көкжайлау",7,200.0,1,425000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 160 м² · 15 сот.,18500000.0,Мечеть Мейров — Возле магазин АНА,4,160.0,1,115625.0,комфорт,низкий,большая
Отдельный дом · 7 комнат · 230 м² · 6.7 сот.,138000000.0,"Алатауский р-н, мкр Шанырак-2",7,230.0,1,600000.0,элит,низкий,большая
Отдельный дом · 7 комнат · 160 м² · 6 сот.,23500000.0,Рая Дастанова 123 — Шәкен Айманов,7,160.0,1,146875.0,комфорт,низкий,большая
Отдельный дом · 10 комнат · 394.5 м² · 8 сот.,185000000.0,"Туран р-н, Мкр. Малый Самал, Улица Утепова 8",10,394.5,1,468948.03548795945,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 177.1 м² · 10 сот.,40000000.0,Сарыарка 48 — Сарыарка Конаева угловой дом,4,177.1,1,225861.09542631282,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 8 сот.,28000000.0,Муса Джалиля 55 — Булкушева,4,120.0,1,233333.33333333334,комфорт,низкий,большая
Отдельный дом · 7 комнат · 410 м² · 11 сот.,50000000.0,"жилой массив Заречный-2, О.Кудайбергенова 39",7,410.0,1,121951.21951219512,комфорт,низкий,большая
