Unnamed: 0.1,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
1367,1367,Кофейню · 19.9 м²,50000000.0,"Медеуский р-н, ул Калдаякова 34",1,19.9,1,2512562.814070352,элит,низкий,малая
1368,1368,Действующий туристический бизнес · 876 м²,198000000.0,Поселок Кабанбай 1,1,876.0,1,226027.39726027398,комфорт,низкий,большая
1369,1369,Действующий доходный бизнес · 592 м²,369000000.0,30-й Гвардейской Дивизии 20/1,1,592.0,1,623310.8108108108,элит,низкий,большая
1370,1370,Действующий гормолзавод · 3315 м²,345000000.0,Безголосова 12 А,1,3315.0,1,104072.39819004525,комфорт,низкий,большая
1371,1371,Действующий ресторан · 1241 м²,320000000.0,Бажова 52,1,1241.0,1,257856.567284448,комфорт,низкий,большая
1372,1372,Действующий бизнес в сфере ремонта спецтехники · 850 м²,500000000.0,Леваневского 23/1,1,850.0,1,588235.2941176471,элит,низкий,большая
1373,1373,Продаётся · 810 м²,500000000.0,Онтустык батыс 13,1,810.0,1,617283.9506172839,элит,низкий,большая
1374,1374,База для разведения скота (зимовка) · 49 м²,9500000.0,"Степной, 8-я Степная 22",1,49.0,1,193877.55102040817,комфорт,низкий,малая
1375,1375,Действующий доходный бизнес · 4500 м²,819000000.0,Абая 197,1,4500.0,1,182000.0,комфорт,низкий,большая
1376,1376,Действующий доходный бизнес · 2793 м²,580000000.0,Абая 99/11,1,2793.0,1,207662.01217329036,комфорт,низкий,большая
1377,1377,Действующий туристический бизнес · 20000 м²,98000000.0,7 микрорайон 1а,1,20000.0,1,4900.0,комфорт,низкий,большая
1378,1378,"Действующий банкетный зал ""Фламинго"" · 483 м²",159000000.0,Л. Толстого 8/1,1,483.0,1,329192.5465838509,комфорт,низкий,большая
1379,1379,Элеватор · 280 м²,498000000.0,Толеген токтаров 1,1,280.0,1,1778571.4285714286,элит,низкий,большая
1380,1380,"Действующий бизнес СТО, Мойка. · 600 м²",46000000.0,Московская 34,1,600.0,1,76666.66666666667,комфорт,низкий,большая
1381,1381,Изготовление Полуфабрикатов - Готовый Действующий Бизнес · 150 м²,17900000.0,Бажова 56,1,150.0,1,119333.33333333333,комфорт,низкий,большая
1382,1382,Готовый цветочный бизнес · 40 м²,2000000.0,Датова 28/2,1,40.0,1,50000.0,комфорт,низкий,малая
1383,1383,"РЕСТОРАН - САМ¥РЫК, · 1200 м²",400000000.0,УЛ. АБЫЛАЙ ХАНА - УГ. ГАУХАР АНА 777,1,1200.0,1,333333.3333333333,комфорт,низкий,большая
1384,1384,Бизнес базу 60 сот · 60 м²,600000000.0,"Абайский р-н, мкр Катын копр, Катын копр Байтулы баба 1",1,60.0,1,10000000.0,элит,низкий,средняя
1385,1385,Действующий завод · 300 м²,20000000.0,"Ауэзовский р-н, мкр Мамыр 4",1,300.0,1,66666.66666666667,комфорт,низкий,большая
1386,1386,"Откорм база 20 соток, дача Сарыбулак! · 150 м²",38000000.0,Сарыбулак 24,1,150.0,1,253333.33333333334,комфорт,низкий,большая
1387,1387,АДМИНИСТРАТИВНО - ОФИСНОЕ ЗДАНИЕ · 560 м²,130000000.0,УЛ. ГАГАРИНА - УГ. НАЗАРБАЕВА 777,1,560.0,1,232142.85714285713,комфорт,низкий,большая
1388,1388,Готовый бизнес автозапчастей · 23 м²,2500000.0,"Казыбек би р-н, мкр Юго-Восток, Дюсенбекова 5/1",1,23.0,1,108695.65217391304,комфорт,низкий,малая
1389,1389,"Пляж , зона отдыха · 10000 м²",65000000.0,Мичурина 137,1,10000.0,1,6500.0,комфорт,низкий,большая
1390,1390,Бизнес салон оптики · 25 м²,3250000.0,"Нура р-н, Кабанбай батыр 11",1,25.0,1,130000.0,комфорт,низкий,малая
1391,1391,Магазин в центре · 150 м²,49000000.0,Независимости 16,1,150.0,1,326666.6666666667,комфорт,низкий,большая
1392,1392,Действующий магазин · 150 м²,41500000.0,4 микрорайон 7,1,150.0,1,276666.6666666667,комфорт,низкий,большая
1393,1393,Крестьянское хозяйство. Ново-Ахмирово · 1200 м²,37000000.0,Ахмирово 772,1,1200.0,1,30833.333333333332,комфорт,низкий,большая
1394,1394,СТО · 210 м²,130000000.0,"р-н Байконур, Досмухамедулы 18В",1,210.0,1,619047.619047619,элит,низкий,большая
1395,1395,Цех по производству наружной рекламы · 25 м²,3500000.0,"мкр. Курмыш, Кулымбетова 1",1,25.0,1,140000.0,комфорт,низкий,малая
1396,1396,Действующий бизнес · 20 м²,1500000.0,Чехова 26,1,20.0,1,75000.0,комфорт,низкий,малая
1397,1397,Готовый бизнес · 2504 м²,3500000000.0,"Таукехана 13 ""Б""",1,2504.0,1,1397763.5782747604,элит,низкий,большая
1398,1398,Прибыльный бизнес по обслуживанию спецтехники · 350 м²,90000000.0,Потанина 113Б,1,350.0,1,257142.85714285713,комфорт,низкий,большая
1399,1399,Два бутика · 72 м²,4000000.0,Санырак батыр 31А,1,72.0,1,55555.555555555555,комфорт,низкий,средняя
1400,1400,"Завод, мороженных рожков. · 200 м²",10000000.0,"Бостандыкский р-н, мкр Алмагуль 101",1,200.0,1,50000.0,комфорт,низкий,большая
1401,1401,"Детский лагерь, Зона отдыха, Супер бизнес · 2000 м²",650000000.0,Набережная 77,1,2000.0,1,325000.0,комфорт,низкий,большая
1402,1402,Бизнес бильярдный клуб · 500 м²,50000000.0,"Сарыарка р-н, Абая 8",1,500.0,1,100000.0,комфорт,низкий,большая
1403,1403,Бизнес коммерция · 60 м²,76000000.0,"Ауэзовский р-н, мкр Жетысу-2 62",1,60.0,1,1266666.6666666667,элит,низкий,средняя
1404,1404,Мойка самообслуживание. · 800 м²,35000000.0,Жетісай ауданы 7,1,800.0,1,43750.0,комфорт,низкий,большая
1405,1405,Пансионат · 240 м²,58000000.0,Правый берег 10,1,240.0,1,241666.66666666666,комфорт,низкий,большая
1406,1406,Действуюший бизнес откорм база · 2500 м²,65000000.0,Отемис 33,1,2500.0,1,26000.0,комфорт,низкий,большая
1407,1407,Кафе · 320 м²,10000000.0,М.Жусупа 52г,1,320.0,1,31250.0,комфорт,низкий,большая
1408,1408,Готовый действующий бизнес · 340 м²,20000000.0,Энергетиков 101Б,1,340.0,1,58823.529411764706,комфорт,низкий,большая
1409,1409,Многопрофильный медицинский центр в Казахстане. С рассрочкой платежа! · 700 м²,550000011.0,"Казыбек би р-н, Ерубаева 58",1,700.0,1,785714.3014285715,элит,низкий,большая
1410,1410,Дом с Бизнесом гостевой · 400 м²,100000000.0,Кенесары 81а,1,400.0,1,250000.0,комфорт,низкий,большая
1411,1411,Мебельный цех · 100 м²,6500000.0,"Алматы р-н, Акжол 19/2",1,100.0,1,65000.0,комфорт,низкий,средняя
1412,1412,Птицеферму · 5000 м²,40000000.0,Абая Кунанбаева стр 1 б,1,5000.0,1,8000.0,комфорт,низкий,большая
1413,1413,Птицеферма · 5000 м²,40000000.0,Абая Кунанбаева стр 1 б,1,5000.0,1,8000.0,комфорт,низкий,большая
1414,1414,Готовый прибыльный бизнес · 60 м²,22000000.0,Байзак батыра 180,1,60.0,1,366666.6666666667,комфорт,низкий,средняя
1415,1415,Действующие бизнес. кантейнер · 14.4 м²,2300000.0,"жилой массив Кызылжар, Авторынок 6",1,14.4,1,159722.22222222222,комфорт,низкий,малая
1416,1416,Ателье или бутик · 50 м²,3000000.0,"Каратауский р-н, мкр Кайтпас 2, Тулеметова 60",1,50.0,1,60000.0,комфорт,низкий,малая
1417,1417,Бизнес · 320 м²,20000000.0,"Бостандыкский р-н, Тургут озала 274",1,320.0,1,62500.0,комфорт,низкий,большая
1418,1418,Кафе готовый бизнес донер · 77 м²,6500000.0,"Каратауский р-н, мкр Нурсат 107",1,77.0,1,84415.58441558441,комфорт,низкий,средняя
1419,1419,Банный комплекс · 100 м²,18500000.0,"Алматы р-н, Жанарыс 10",1,100.0,1,185000.0,комфорт,низкий,средняя
1420,1420,Ресторан · 1515 м²,800000000.0,Алашахана 49/2,1,1515.0,1,528052.805280528,элит,низкий,большая
1421,1421,Готовый прибыльный бизнес · 20 м²,5500000.0,Чехова 35,1,20.0,1,275000.0,комфорт,низкий,малая
1422,1422,Киоск и готовый бизнес фаст-фудная · 21 м²,6000000.0,"Ульбинский, Назарбаева 18",1,21.0,1,285714.28571428574,комфорт,низкий,малая
1423,1423,Лаундж бар «Мята» · 450 м²,65000000.0,5-й мкр 20/20,1,450.0,1,144444.44444444444,комфорт,низкий,большая
1424,1424,Бизнес по полимерной покраски · 130 м²,8000000.0,"р-н Байконур, Сембинова 28 А",1,130.0,1,61538.46153846154,комфорт,низкий,большая
1425,1425,Тепличный комплекс · 30000 м²,200000000.0,Первомаевка 1,1,30000.0,1,6666.666666666667,комфорт,низкий,большая
1426,1426,Островок · 15 м²,100000.0,29а мкр 11,1,15.0,1,6666.666666666667,комфорт,низкий,малая
1427,1427,Донер чикен · 15 м²,4000000.0,"Турксибский р-н, мкр Жас Канат, Баймагамбетова 171",1,15.0,1,266666.6666666667,комфорт,низкий,малая
1428,1428,Фаст фуд и кондитерская! · 100 м²,17000000.0,Коркытата 55,1,100.0,1,170000.0,комфорт,низкий,средняя
1429,1429,Женская одежда · 60 м²,2000000.0,Новый рынок 444,1,60.0,1,33333.333333333336,комфорт,низкий,средняя
1430,1430,Мясной магазин · 115 м²,8500000.0,мкр 8 294,1,115.0,1,73913.04347826086,комфорт,низкий,большая
1431,1431,Действующий зоомагазин · 42 м²,27000000.0,"Бостандыкский р-н, Манаса 55",1,42.0,1,642857.1428571428,элит,низкий,малая
1432,1432,Готовый бизнес по производству Натяжных потолков · 129 м²,17000000.0,Гоголя 4,1,129.0,1,131782.9457364341,комфорт,низкий,большая
1433,1433,Производство бытовой и авто химии · 2000 м²,85500000.0,"Турксибский р-н, мкр Альмерек, Закарпатская 170",1,2000.0,1,42750.0,комфорт,низкий,большая
1434,1434,Готовый Бизнес. Детский лагерь · 50000 м²,500000000.0,Кыргызсай 1,1,50000.0,1,10000.0,комфорт,низкий,большая
1435,1435,РЕСТОРАН · 1000 м²,180000000.0,Койгелди 66,1,1000.0,1,180000.0,комфорт,низкий,большая
1436,1436,Мебельный бизнес · 100 м²,5500000.0,Железнодорожная 15/2,1,100.0,1,55000.0,комфорт,низкий,средняя
1437,1437,Действующий магазин · 105 м²,70000000.0,Достык 4,1,105.0,1,666666.6666666666,элит,низкий,большая
1438,1438,Фастфуд бутка · 6 м²,2000000.0,"Абайский р-н, 4-й микрорайон, 4-й микрорайон 33",1,6.0,1,333333.3333333333,комфорт,низкий,малая
1439,1439,Oбщежитие+ Дом+ Бизнес · 600 м²,99000000.0,"Алматы р-н, Арқайым 11",1,600.0,1,165000.0,комфорт,низкий,большая
1440,1440,Медицинский центр · 54 м²,155000000.0,"Медеуский р-н, мкр Самал-1 23",1,54.0,1,2870370.3703703703,элит,низкий,средняя
1441,1441,"АГЗС 4 шт , Газовые заправки ,АЗС · 300 м²",255000000.0,Жанаконыс 393А,1,300.0,1,850000.0,элит,низкий,большая
1442,1442,Производство · 1150 м²,66666000.0,Жумбактас 19,1,1150.0,1,57970.434782608696,комфорт,низкий,большая
1443,1443,Кристьянское хозяйство · 100000 м²,110000000.0,Караганда 77777,1,100000.0,1,1100.0,комфорт,низкий,большая
1444,1444,Бизнес Автоаксессуары · 15 м²,6500000.0,"Есильский р-н, Туран 55",1,15.0,1,433333.3333333333,комфорт,низкий,малая
1445,1445,"Бизнес в формате ""домашняя выпечка"" · 108.5 м²",25000000.0,"Есильский р-н, мкр Комсомольский, М.Нарикбаева 10",1,108.5,1,230414.7465437788,комфорт,низкий,большая
1446,1446,Действующий обменный пункт · 32 м²,7000000.0,"Медеуский р-н, мкр Самал-1 9а",1,32.0,1,218750.0,комфорт,низкий,малая
1447,1447,Готовый бизнес · 60 м²,4000000.0,"Аль-Фарабийский р-н, Тауке хан 16",1,60.0,1,66666.66666666667,комфорт,низкий,средняя
1448,1448,Готовый бизнес магазин детской одежды · 43 м²,6000000.0,Культегин 11/1,1,43.0,1,139534.88372093023,комфорт,низкий,малая
1449,1449,Овощной павильон · 19 м²,3600000.0,"Нура р-н, мкр Уркер, Ақтамберді жырау 27/1",1,19.0,1,189473.68421052632,комфорт,низкий,малая
1450,1450,Образовательный детский центр · 300 м²,16000000.0,"Ауэзовский р-н, мкр Жетысу-1 51",1,300.0,1,53333.333333333336,комфорт,низкий,большая
1451,1451,Готовый бизнес бренд местного производства · 35 м²,10000000.0,"Медеуский р-н, Уалиханова 170",1,35.0,1,285714.28571428574,комфорт,низкий,малая
1452,1452,Действующий бизнес Зона отдыха · 2000 м²,500000000.0,Акх Ленинский 93,1,2000.0,1,250000.0,комфорт,низкий,большая
1453,1453,Вендинговый кофе аппарат Жанкофе · 1 м²,2500000.0,Рыскулова 1,1,1.0,1,2500000.0,элит,низкий,малая
1454,1454,Фаст фуд дайын бизнес сатылады! · 60 м²,5500000.0,"16-й мкр , 16-ш/а. 12/2",1,60.0,1,91666.66666666667,комфорт,низкий,средняя
1455,1455,Бизнес разливных напитков · 30 м²,50000000.0,"Алмалинский р-н, Карасай батыра 221",1,30.0,1,1666666.6666666667,элит,низкий,малая
1456,1456,Детский бассейн с помещением · 90 м²,87000000.0,"Бостандыкский р-н, мкр Орбита-3 28/6",1,90.0,1,966666.6666666666,элит,низкий,средняя
1457,1457,Цветочный магазин · 100 м²,4000000.0,"Есильский р-н, Жошы Хан 27",1,100.0,1,40000.0,комфорт,низкий,средняя
1458,1458,Киоск с действующим бизнесом · 16 м²,2800000.0,"Ауэзовский р-н, мкр Сайран 294",1,16.0,1,175000.0,комфорт,низкий,малая
1459,1459,Гаражи · 965 м²,154000000.0,"Ауэзовский р-н, мкр Аксай-1А 16",1,965.0,1,159585.49222797927,комфорт,низкий,большая
1460,1460,Продуктовый магазин · 42 м²,13000000.0,Вернадского 9,1,42.0,1,309523.8095238095,комфорт,низкий,малая
1461,1461,Готовый обувной бизнес · 45 м²,13000000.0,"Медеуский р-н, Кунаева 21",1,45.0,1,288888.8888888889,комфорт,низкий,малая
1462,1462,Халял ресторан · 195 м²,25000000.0,"Есильский р-н, мкр Шубар, Керей Жанибек 22",1,195.0,1,128205.1282051282,комфорт,низкий,большая
1463,1463,Готовый бизнес · 450 м²,80000000.0,"Алматы р-н, Киевская 25a",1,450.0,1,177777.77777777778,комфорт,низкий,большая
1464,1464,Налаженный детский бизнес в ТРЦ «Мирас»: готов к работе · 65 м²,5000000.0,Абая 150,1,65.0,1,76923.07692307692,комфорт,низкий,средняя
1465,1465,2 бизнеса · 139 м²,38000000.0,"Есильский р-н, ул. Сарайшык 6",1,139.0,1,273381.29496402876,комфорт,низкий,большая
1466,1466,"Откормочный комплекс и малиновое поле, можно по отдельности · 40000 м²",2000000000.0,Аккайнар 12,1,40000.0,1,50000.0,комфорт,низкий,большая
1467,1467,Магазин спортивной одежды под ключ · 70 м²,1000000.0,"Бостандыкский р-н, Сатпаева 29/3",1,70.0,1,14285.714285714286,комфорт,низкий,средняя
1468,1468,Продаётся готовый бизнес — магазин детской одежды в центре города! · 125 м²,22000000.0,"Есильский р-н, Алматы 3",1,125.0,1,176000.0,комфорт,низкий,большая
1469,1469,ТОО Детский сад · 210 м²,37000000.0,Якупова 51А,1,210.0,1,176190.47619047618,комфорт,низкий,большая
1470,1470,Продуктовый магазин · 80 м²,7000000.0,"Сарыарка р-н, Кумисбекова 2",1,80.0,1,87500.0,комфорт,низкий,средняя
1471,1471,Действующий бизнес - Торговый Центр · 6000 м²,3800000000.0,"Турксибский р-н, Сейфуллина 182В",1,6000.0,1,633333.3333333334,элит,низкий,большая
1472,1472,Сотовый аксессуар · 12 м²,5000000.0,"Ауэзовский р-н, мкр Жетысу-4 16",1,12.0,1,416666.6666666667,комфорт,низкий,малая
1473,1473,Кофейня на колесах · 12 м²,6000000.0,"Медеуский р-н, мкр Коктобе, Луганского 151",1,12.0,1,500000.0,комфорт,низкий,малая
1474,1474,Репетиторский центр · 50 м²,20000000.0,Энергетиков 69,1,50.0,1,400000.0,комфорт,низкий,малая
1475,1475,Балалар ойын орталығы · 1000 м²,65000000.0,Ауезев 6-a,1,1000.0,1,65000.0,комфорт,низкий,большая
1476,1476,Действующий бизнес по изготовлению рукавов высокого давления · 50 м²,12000000.0,Ондирис 6,1,50.0,1,240000.0,комфорт,низкий,малая
1477,1477,Бизнес по розничной продаже мебели · 1250 м²,350000000.0,"Ауэзовский р-н, Кабдолова 1/8",1,1250.0,1,280000.0,комфорт,низкий,большая
1478,1478,Кондитерская · 80 м²,9000000.0,"Абайский р-н, мкр Катын копр, Алимбеков 59",1,80.0,1,112500.0,комфорт,низкий,средняя
1479,1479,Действующий бизнес · 58 м²,18000000.0,"Алматы р-н, Иманова 41",1,58.0,1,310344.8275862069,комфорт,низкий,средняя
1480,1480,Готовый бизнес! · 150 м²,6000000.0,"Сарайшык р-н, Калдаякова 24",1,150.0,1,40000.0,комфорт,низкий,большая
1481,1481,Бизнес формат кофе с собой · 8 м²,3999999.0,"Бостандыкский р-н, Аль фараби 7",1,8.0,1,499999.875,комфорт,низкий,малая
1482,1482,Хостел · 90 м²,88000000.0,Пушкина 166,1,90.0,1,977777.7777777778,элит,низкий,средняя
1483,1483,Действующий Бизнес · 9 м²,4450000.0,"Алмалинский р-н, Абая 109В",1,9.0,1,494444.44444444444,комфорт,низкий,малая
1484,1484,Островок 6 м² в ТЦ “Евразия-3 · 6 м²,300000.0,"Алматы р-н, Петрова 1",1,6.0,1,50000.0,комфорт,низкий,малая
1485,1485,Аптека с помещением · 210 м²,230000000.0,"Медеуский р-н, Каирбекова 43/6",1,210.0,1,1095238.0952380951,элит,низкий,большая
1486,1486,Мик · 24.37 м²,15000000.0,Ынтмак 1 ул46,1,24.37,1,615510.8740254411,элит,низкий,малая
1487,1487,Бизнес · 25 м²,14000000.0,Казахстан 62,1,25.0,1,560000.0,элит,низкий,малая
1488,1488,Пекарню · 130 м²,10000000.0,"р-н Байконур, Сейфуллина 35",1,130.0,1,76923.07692307692,комфорт,низкий,большая
1489,1489,Готовый Бизнес · 283 м²,28000000.0,"Туран р-н, Мангелдина 43/1",1,283.0,1,98939.9293286219,комфорт,низкий,большая
1490,1490,Готовый бизнес · 6 м²,4500000.0,4-й мкр 74,1,6.0,1,750000.0,элит,низкий,малая
1491,1491,Апарт - отель · 27 м²,29900000.0,"Медеуский р-н, Улица Коперника 84",1,27.0,1,1107407.4074074074,элит,низкий,малая
1492,1492,К продаже действующий мед.центр · 100 м²,100000000.0,Сатпаева 48,1,100.0,1,1000000.0,элит,низкий,средняя
1493,1493,Готовый бизнес · 500 м²,35000000.0,"Бостандыкский р-н, мкр Мирас 128",1,500.0,1,70000.0,комфорт,низкий,большая
1494,1494,Теплица · 3000 м²,15000000.0,Р.Кошкарбаева 711уч,1,3000.0,1,5000.0,комфорт,низкий,большая
1495,1495,1001 мелочей магазин · 80 м²,6000000.0,"р-н Байконур, Шоссе Алаш 29/2",1,80.0,1,75000.0,комфорт,низкий,средняя
1496,1496,Локация топ. Баня общественная · 360 м²,72000000.0,"мкр 8, 101стрелковойбригады 20",1,360.0,1,200000.0,комфорт,низкий,большая
1497,1497,Арендное жилье (действующий бизнес) · 232.5 м²,49000000.0,Женис 277,1,232.5,1,210752.688172043,комфорт,низкий,большая
1498,1498,Действующий продуктовый магазин · 100 м²,15000000.0,"Ауэзовский р-н, мкр Таугуль-3, Ыкылас 8г",1,100.0,1,150000.0,комфорт,низкий,средняя
1499,1499,Готовый бизнес · 6 м²,14000000.0,"Есильский р-н, Конаева 12/1",1,6.0,1,2333333.3333333335,элит,низкий,малая
1500,1500,Действующий бизнес · 400 м²,11000000.0,"Медеуский р-н, Аль Фараби 17к",1,400.0,1,27500.0,комфорт,низкий,большая
1501,1501,Бизнес! не помещение. выгодные условия · 150 м²,16000000.0,"Бостандыкский р-н, Наурызбай батыра 50",1,150.0,1,106666.66666666667,комфорт,низкий,большая
1502,1502,Продаётся магазин под ключ в г. Астана – Aq didar! · 110 м²,150000000.0,"Есильский р-н, Улица Казыбек би 11б",1,110.0,1,1363636.3636363635,элит,низкий,большая
1503,1503,Действующее Крестьянское Хозяйстао · 1000 м²,40000000.0,Мустанбая 94,1,1000.0,1,40000.0,комфорт,низкий,большая
1504,1504,"Готовый бизнес, СУХОЙ БАССЕЙН! · 150 м²",28000000.0,"Алматы р-н, Ильяса Жансугурова 8/1",1,150.0,1,186666.66666666666,комфорт,низкий,большая
1505,1505,Комм-ое назначение. Продуктовый магазин и хоз. товары готовый бизнес. · 1600 м²,80000000.0,Конаева 23А,1,1600.0,1,50000.0,комфорт,низкий,большая
1506,1506,Инвестиционое предложение · 1 м²,1600000000.0,"Есильский р-н, Мангилик Ел 37",1,1.0,1,1600000000.0,элит,низкий,малая
1507,1507,Действующий автосервис · 1500 м²,380000000.0,"Турксибский р-н, Шолохова 3",1,1500.0,1,253333.33333333334,комфорт,низкий,большая
1508,1508,Магазин цветочный · 17 м²,1000000.0,"1-й микрорайон, Тауелсиздик 53",1,17.0,1,58823.529411764706,комфорт,низкий,малая
1509,1509,Склад · 300 м²,140000000.0,"Сарыарка р-н, Орлыкол 10",1,300.0,1,466666.6666666667,комфорт,низкий,большая
1510,1510,Магазин медицинской одежды · 42 м²,18000000.0,"Жетысуский р-н, Колпаковского/ Жетысуская 55",1,42.0,1,428571.4285714286,комфорт,низкий,малая
1511,1511,Готовый бизнес магазин косметики · 5 м²,5500000.0,Пр.Республики 4,1,5.0,1,1100000.0,элит,низкий,малая
1512,1512,Бизнес Шаверма · 150 м²,32999999.0,Мангилик ел 27,1,150.0,1,219999.99333333335,комфорт,низкий,большая
1513,1513,Кафе под бизнес · 430 м²,158400000.0,Турысова 6,1,430.0,1,368372.0930232558,комфорт,низкий,большая
1514,1514,Готовый бизнес · 30 м²,2500000.0,Мангилик ел 20а,1,30.0,1,83333.33333333333,комфорт,низкий,малая
1515,1515,Продаётся типография · 16 м²,2500000.0,Наурызбай батыра 46,1,16.0,1,156250.0,комфорт,низкий,малая
1516,1516,PS Club + кинорум · 125 м²,12500000.0,"Алматы р-н, Петрова 1/2",1,125.0,1,100000.0,комфорт,низкий,большая
1517,1517,Цех по разливу бутилированной воды · 605 м²,75000000.0,"Казыбек би р-н, мкр Новый Город, Мкр Новый Город, Бытовая 21",1,605.0,1,123966.94214876032,комфорт,низкий,большая
1518,1518,Ферма · 3300 м²,350000000.0,От Бетонки 4,1,3300.0,1,106060.60606060606,комфорт,низкий,большая
1519,1519,Ресторан быстрого питания · 120 м²,11000000.0,"мкр Авангард-2, Авангард-2 12",1,120.0,1,91666.66666666667,комфорт,низкий,большая
1520,1520,Кофейня в проходимом участке в центре Алматы · 10 м²,4450000.0,"Медеуский р-н, мкр Самал-1 19",1,10.0,1,445000.0,комфорт,низкий,малая
1521,1521,Готовый бизнес · 61.4 м²,4900000.0,Исы Байзакова 143,1,61.4,1,79804.56026058632,комфорт,низкий,средняя
1522,1522,Готовый бизнес · 15 м²,2300000.0,"Турксибский р-н, Суюнбая 261",1,15.0,1,153333.33333333334,комфорт,низкий,малая
1523,1523,Кофейня в проходимом участке в центре Алматы · 10 м²,4450000.0,"Медеуский р-н, мкр Самал-1 19",1,10.0,1,445000.0,комфорт,низкий,малая
1524,1524,Сауну · 135 м²,32000000.0,Баймуханова 28б,1,135.0,1,237037.03703703705,комфорт,низкий,большая
1525,1525,Хостел · 63 м²,11500000.0,Наурыз 3,1,63.0,1,182539.68253968254,комфорт,низкий,средняя
1526,1526,Гатовый бизнес сатылады · 69.9 м²,3500000.0,19-й мкр 5,1,69.9,1,50071.530758226036,комфорт,низкий,средняя
1527,1527,Продоется готовый бизнес · 75 м²,7500000.0,"Аль-Фарабийский р-н, мкр Малый Самал, Бейбитшилик 6",1,75.0,1,100000.0,комфорт,низкий,средняя
1528,1528,Магазин · 345.9 м²,250000000.0,Актогай 11,1,345.9,1,722752.2405319457,элит,низкий,большая
1529,1529,Готовый бизнес Гостиница · 1500 м²,450000000.0,Алакөл жағалауында 1,1,1500.0,1,300000.0,комфорт,низкий,большая
1530,1530,"Готовый бизнес, общепит! · 100 м²",85000000.0,Кошукова 6,1,100.0,1,850000.0,элит,низкий,средняя
1531,1531,Высокодоходный бизнес · 160 м²,45000000.0,"Бостандыкский р-н, Улица Каппарова 406",1,160.0,1,281250.0,комфорт,низкий,большая
1532,1532,Комплекс зданий! · 1100 м²,1050000000.0,"Ауэзовский р-н, мкр Жетысу-4 32",1,1100.0,1,954545.4545454546,элит,низкий,большая
1533,1533,Готовый прибыльный бизнес - Магазин одежды для всей семьи • · 70 м²,55000000.0,Целинная 44,1,70.0,1,785714.2857142857,элит,низкий,средняя
1534,1534,Рыбный магазин · 65 м²,9500000.0,"Ауэзовский р-н, мкр Мамыр-1 29",1,65.0,1,146153.84615384616,комфорт,низкий,средняя
1535,1535,PS 5 КЛУБ САТЫЛАДЫ · 220 м²,25000000.0,3 микрорайон 2030 Здание,1,220.0,1,113636.36363636363,комфорт,низкий,большая
1536,1536,Готовый бизнес. Салон красоты · 60 м²,12000000.0,"Есильский р-н, Улы дала 31",1,60.0,1,200000.0,комфорт,низкий,средняя
1537,1537,Свадебный салон · 82 м²,5500000.0,"Жетысуский р-н, Северное кольцо 3 б",1,82.0,1,67073.17073170732,комфорт,низкий,средняя
1538,1538,Готовый бизнес · 120 м²,15000000.0,"Есильский р-н, Бокейхана 46 3",1,120.0,1,125000.0,комфорт,низкий,большая
1539,1539,"Готовый бизнес, продуктовый магазин, хорошая проходимость. · 90 м²",20000000.0,"Алматы р-н, Калдаякова 23",1,90.0,1,222222.22222222222,комфорт,низкий,средняя
1540,1540,Коммерческий помещения · 70.27 м²,36500000.0,"мкр Нурсая, проспект елорда 6",1,70.27,1,519425.0747118258,элит,низкий,средняя
1541,1541,Готовый бизнес · 40 м²,4000000.0,"Казыбек би р-н, мкр Юго-Восток, Язева 14/1",1,40.0,1,100000.0,комфорт,низкий,малая
1542,1542,Отдел Белорусской колбасы на Центральном рынке · 50 м²,3000000.0,Сейфуллина 12 а,1,50.0,1,60000.0,комфорт,низкий,малая
1543,1543,Спорткомплекс · 682 м²,99000000.0,Коммунальная 2а,1,682.0,1,145161.29032258064,комфорт,низкий,большая
1544,1544,Готовый бизнес · 1750 м²,500000000.0,Алаколь 1,1,1750.0,1,285714.28571428574,комфорт,низкий,большая
1545,1545,Бизнес · 2 м²,500000.0,Нурпейсова 102,1,2.0,1,250000.0,комфорт,низкий,малая
1546,1546,Готовый действующий бизнес фаст-фуд · 21 м²,1600000.0,"Ульбинский, Назарбаева 18",1,21.0,1,76190.47619047618,комфорт,низкий,малая
1547,1547,Донер · 13 м²,3000000.0,"Казыбек би р-н, мкр Юго-Восток, 137 учетный квартал 39",1,13.0,1,230769.23076923078,комфорт,низкий,малая
1548,1548,Готовый бизнес · 60 м²,15000000.0,"Нура р-н, Толе би 30",1,60.0,1,250000.0,комфорт,низкий,средняя
1549,1549,Готовый бизнесс (кофейня) · 16 м²,7000000.0,"Алмалинский р-н, Сейфуллина 410",1,16.0,1,437500.0,комфорт,низкий,малая
1550,1550,Действующий бизнес · 55 м²,12000000.0,"Ульбинский, проспект Назарбаева 46",1,55.0,1,218181.81818181818,комфорт,низкий,средняя
1551,1551,"Действующий бизнес в аренду, кафе фастфуд · 120 м²",9900000.0,"Нура р-н, Асфендиярова 2",1,120.0,1,82500.0,комфорт,низкий,большая
1552,1552,Продаётся Кофейня Paradise Coffee · 40 м²,32999000.0,мкр Женис 32а,1,40.0,1,824975.0,элит,низкий,малая
1553,1553,Компьютерный клуб · 190 м²,49999999.0,"Ауэзовский р-н, мкр Сайран 285/8",1,190.0,1,263157.8894736842,комфорт,низкий,большая
